imo,vessel_name,gross_tonnage,type,year_build,flag
9189366,SM TACOMA,66526,Container Ship,2000,Liberia (LBR)
9464704,SM TIANJIN,42110,Container Ship,2010,Liberia (LBR)
9374129,SM TOKYO,9928,Container Ship,2007,Liberia (LBR)
9189495,SM VANCOUVER,66526,Container Ship,2000,Liberia (LBR)
9450404,SOFIA EXPRESS,93750,Container Ship,2010,Germany (DEU)
9426805,SOFIA I,54182,Container Ship,2010,Liberia (LBR)
9408372,SOFRANA SURVILLE,9684,Container Ship,2009,Liberia (LBR)
9404613,SOFRANA TOURVILLE,9684,Container Ship,2009,Liberia (LBR)
9303754,SOLAR N,35581,Container Ship,2006,Liberia (LBR)
9322554,SOLONG,7852,Container Ship,2005,Portugal (MAR) (PMD)
9303778,SOLSTICE N,35581,Container Ship,2007,Liberia (LBR)
9338278,SONDERBORG,9954,Container Ship,2006,Antigua and Barbuda (ATG)
9454242,SONDERBORG,12514,Container Ship,2012,Portugal (MAR) (PMD)
9399753,SONGA ANTOFAGASTA,32901,Container Ship,2008,Liberia (LBR)
9470961,SONGA BONN,21842,Container Ship,2010,Liberia (LBR)
9477309,SONGA CALABRIA,40541,Container Ship,2010,Liberia (LBR)
9392561,SONGA HAYDN,35981,Container Ship,2010,Liberia (LBR)
9337030,SONGA IRIDIUM,23633,Container Ship,2008,Liberia (LBR)
9470973,SONGA NUERNBERG,21842,Container Ship,2010,Liberia (LBR)
9477385,SONGA TOSCANA,48338,Container Ship,2013,Liberia (LBR)
9614531,SOOCHOW,25483,Container Ship,2014,Singapore (SGP)
9447885,SOUTHAMPTON EXPRESS,141328,Container Ship,2011,Denmark (DIS) (DIS)
9359674,SOUTHERN MOANA,9725,Container Ship,2008,Singapore (SGP)
9821457,SOUTHERN PEARL,8261,Container Ship,2018,Singapore (SGP)
9429314,SPECTRUM N,26435,Container Ship,2009,Liberia (LBR)
9232644,SPERO,16802,Container Ship,2002,Marshall Islands (MHL)
9333058,SPHENE,35573,Container Ship,2007,Marshall Islands (MHL)
9355460,SPICA J,8246,Container Ship,2007,Antigua and Barbuda (ATG)
9418640,SPIL CAYA,35998,Container Ship,2009,Indonesia (IDN)
9392559,SPIL CITRA,35981,Container Ship,2009,Indonesia (IDN)
9816440,SPIL HANA,10165,Container Ship,2016,Indonesia (IDN)
9821665,SPIL HAPSRI,10165,Container Ship,2017,Indonesia (IDN)
9823780,SPIL HASYA,10165,Container Ship,2017,Indonesia (IDN)
9829253,SPIL HAYU,10165,Container Ship,2017,Indonesia (IDN)
9273947,SPIL NIKEN,25709,Container Ship,2003,Indonesia (IDN)
9273959,SPIL NINGSIH,25709,Container Ship,2003,Indonesia (IDN)
9367803,SPIL NIRMALA,26638,Container Ship,2008,Indonesia (IDN)
9232412,SPIL NISAKA,25630,Container Ship,2002,Indonesia (IDN)
9232400,SPIL NITA,25371,Container Ship,2002,Indonesia (IDN)
9886811,SPIL RATNA,6597,Container Ship,2019,Indonesia (IDN)
9834533,SPIL RENATA,6659,Container Ship,2020,Indonesia (IDN)
9889320,SPIL RUMI,6597,Container Ship,2019,Not Known
9337028,SPINEL,23633,Container Ship,2007,Portugal (MAR) (PMD)
9302255,SPIRIT,7713,Container Ship,2005,Netherlands (NLD)
9178288,SPIRIT,26047,Container Ship,2000,Palau (Republic of) (PLW)
9360752,SPIRIT OF AUCKLAND,41483,Container Ship,2007,Isle of Man (IMN)
9319557,SPIRIT OF CANTERBURY,9910,Container Ship,2005,Singapore (SGP)
9178290,SPIRIT OF CAPE TOWN,26047,Container Ship,2000,Liberia (LBR)
9813840,SPIRIT OF CHENNAI,13059,Container Ship,2019,Portugal (MAR) (PMD)
9813864,SPIRIT OF CHITTAGONG,12800,Container Ship,2020,Marshall Islands (MHL)
9366512,SPIRIT OF DUBAI,10308,Container Ship,2009,Portugal (MAR) (PMD)
9391660,SPIRIT OF HAMBURG,41483,Container Ship,2007,Isle of Man (IMN)
9813838,SPIRIT OF KOLKATA,13059,Container Ship,2019,Portugal (MAR) (PMD)
9431800,SPIRIT OF LISBON,41399,Container Ship,2010,Marshall Islands (MHL)
9362413,SPIRIT OF MELBOURNE,41483,Container Ship,2007,Isle of Man (IMN)
9362401,SPIRIT OF SHANGHAI,41483,Container Ship,2007,Isle of Man (IMN)
9362396,SPIRIT OF SINGAPORE,41483,Container Ship,2007,Isle of Man (IMN)
9391672,SPIRIT OF SYDNEY,41483,Container Ship,2007,Isle of Man (IMN)
9222120,SPIRIT OF TOKYO,26582,Container Ship,2001,Isle of Man (IMN)
9453365,SPYROS V,40542,Container Ship,2011,Marshall Islands (MHL)
9215696,SSG EDWARD A. CARTER JR,40085,Container Ship,2001,United States of America (USA)
9238806,SSL BRAHMAPUTRA,39941,Container Ship,2003,India (IND)
9217034,SSL DELHI,25369,Container Ship,2000,India (IND)
9256406,SSL GANGA,16145,Container Ship,2003,India (IND)
9346574,SSL KOLKATA,9956,Container Ship,2006,India (IND)
9239898,SSL KRISHNA,27322,Container Ship,2002,India (IND)
9532288,ST BLUE,27061,Container Ship,2011,Liberia (LBR)
9536985,ST EVER,27061,Container Ship,2011,Liberia (LBR)
9536973,ST GREEN,27061,Container Ship,2011,Liberia (LBR)
9532276,ST ISLAND,27061,Container Ship,2010,Liberia (LBR)
9634646,ST. JOHN,16889,Container Ship,2014,Malta (MLT)
9243186,ST LOUIS EXPRESS,40146,Container Ship,2002,United States of America (USA)
9219252,ST. MARY,16850,Container Ship,2001,Cyprus (CYP)
9320049,STADT DRESDEN,27971,Container Ship,2006,Portugal (MAR) (PMD)
9365154,STAR APEX,9522,Container Ship,2006,Korea (Republic of) (KOR)
9754783,STAR CHALLENGER,9955,Container Ship,2016,Korea (Republic of) (KOR)
9448437,STAR CLIPPER,9520,Container Ship,2010,Marshall Islands (MHL)
9242596,STAR COMET,6277,Container Ship,2002,Antigua and Barbuda (ATG)
9870977,STAR EXPLORER,9949,Container Ship,2020,Marshall Islands (MHL)
9545015,STAR EXPRESS,9520,Container Ship,2010,Marshall Islands (MHL)
9884289,STAR FRONTIER,9995,Container Ship,2020,Marshall Islands (MHL)
9545003,STAR PIONEER,9520,Container Ship,2010,Marshall Islands (MHL)
9242613,STAR PLANET,6277,Container Ship,2002,Antigua and Barbuda (ATG)
9448839,STAR SKIPPER,9520,Container Ship,2010,Marshall Islands (MHL)
9754795,STAR VOYAGER,9955,Container Ship,2016,Korea (Republic of) (KOR)
9792503,STARSHIP AQUILA,18064,Container Ship,2017,Marshall Islands (MHL)
9650066,STARSHIP LEO,20920,Container Ship,2013,Marshall Islands (MHL)
9656759,STARSHIP PEGASUS,20920,Container Ship,2013,Marshall Islands (MHL)
9792498,STARSHIP TAURUS,18064,Container Ship,2017,Marshall Islands (MHL)
9650078,STARSHIP URSA,20920,Container Ship,2013,Marshall Islands (MHL)
9360996,STEEN,8032,Container Ship,2008,Cyprus (CYP)
9461594,STEFAN SIBUM,10585,Container Ship,2008,Cyprus (CYP)
9550369,STELLAR WALVIS BAY,17280,Container Ship,2010,Panama (PAN)
9470727,STELLAR WILLEMSTADT,17280,Container Ship,2009,Panama (PAN)
9550307,STELLAR WINDSOR,17280,Container Ship,2009,Panama (PAN)
9215684,STEWART,40085,Container Ship,2001,Palau (Republic of) (PLW)
9565340,STRALSUND,39753,Container Ship,2014,Marshall Islands (MHL)
9610353,STX DALIAN D2131,72000,Container Ship,2020,Not Known
9467469,STX JINHAE 3023,140000,Container Ship,2013,Panama (PAN)
9467471,STX JINHAE 3024,140000,Container Ship,2013,Panama (PAN)
9256327,SUDEROOG,15633,Container Ship,2005,Gibraltar (GIB)
9230311,SUEZ CANAL,68687,Container Ship,2002,Liberia (LBR)
9228540,SUN,30024,Container Ship,2001,St.Kitts and Nevis (KNA)
9358539,SUNAID X,7464,Container Ship,2006,Portugal (MAR) (PMD)
9608283,SUNGDONG 4006,40300,Container Ship,2012,Liberia (LBR)
9689665,SUNNY ACACIA,9867,Container Ship,2015,Panama (PAN)
9698381,SUNNY CALLA,9563,Container Ship,2015,"Hong Kong, China (HKG)"
9698393,SUNNY CAMELLIA,9563,Container Ship,2015,"Hong Kong, China (HKG)"
9826550,SUNNY CANNA,9870,Container Ship,2018,Panama (PAN)
9748394,SUNNY CLOVER,9865,Container Ship,2016,Panama (PAN)
9691773,SUNNY COSMOS,9988,Container Ship,2014,Marshall Islands (MHL)
9247297,SUNNY DAHLIA,7634,Container Ship,2002,Korea (Republic of) (KOR)
9689653,SUNNY DAISY,9867,Container Ship,2014,Panama (PAN)
9856048,SUNNY FREESIA,9527,Container Ship,2019,"Hong Kong, China (HKG)"
9669639,SUNNY IRIS,9910,Container Ship,2013,Marshall Islands (MHL)
9826562,SUNNY LAUREL,9870,Container Ship,2018,Panama (PAN)
9748411,SUNNY LAVENDER,9865,Container Ship,2016,Panama (PAN)
9691761,SUNNY LILY,9988,Container Ship,2014,Marshall Islands (MHL)
9641156,SUNNY LOTUS,9910,Container Ship,2013,Panama (PAN)
9738765,SUNNY ROSE,9865,Container Ship,2015,Panama (PAN)
9384899,SUNRISE DRAGON,17225,Container Ship,2007,Panama (PAN)
9412830,SUNSHINE BANDAMA,17294,Container Ship,2007,Singapore (SGP)
9433949,SUNSHINE X,7464,Container Ship,2008,Antigua and Barbuda (ATG)
9339052,SUNWAY X,7545,Container Ship,2006,Antigua and Barbuda (ATG)
9436197,SUSAN,7852,Container Ship,2010,Antigua and Barbuda (ATG)
9302243,SVEN D,7713,Container Ship,2005,Netherlands (NLD)
9454230,SVENDBORG,12514,Container Ship,2011,Portugal (MAR) (PMD)
9550395,SWAN RIVER BRIDGE,17237,Container Ship,2010,Singapore (SGP)
9629469,SWANSEA,69809,Container Ship,2014,Liberia (LBR)
9723265,SWITZERLAND,94684,Container Ship,2016,Malta (MLT)
9297474,SYDNEY TRADER,54809,Container Ship,2005,Malta (MLT)
9695028,SYMI I,94930,Container Ship,2014,Liberia (LBR)
9443580,SYNERGY ANTWERP,40030,Container Ship,2008,Marshall Islands (MHL)
9450571,SYNERGY BUSAN,40030,Container Ship,2009,Marshall Islands (MHL)
9450595,SYNERGY KEELUNG,40030,Container Ship,2009,Cyprus (CYP)
9450583,SYNERGY OAKLAND,40030,Container Ship,2009,Cyprus (CYP)
9614543,SZECHUEN,25483,Container Ship,2014,Singapore (SGP)
9420368,TABAN 1,9957,Container Ship,2009,Iran (IRN)
9294812,TABEA,66280,Container Ship,2006,Portugal (MAR) (PMD)
9675810,TACOMA TRADER,9932,Container Ship,2015,Singapore (SGP)
9864227,TAHOE,153100,Container Ship,2021,Liberia (LBR)
9231755,TAI,65131,Container Ship,2002,Palau (Republic of) (PLW)
9905899,TAI SHENG 57,14181,Container Ship,2020,China Peoples's Republic (CHN)
9721970,TAINO,37462,Container Ship,2018,United States of America (USA)
9664275,TAIPEI TRADER,9932,Container Ship,2014,Singapore (SGP)
9737498,TAIPEI TRIUMPH,153014,Container Ship,2017,Singapore (SGP)
9790385,TAIZHOU KOUAN TK0604,16000,Container Ship,2019,Germany (DEU)
9790426,TAIZHOU KOUAN TK0608,16000,Container Ship,2019,Germany (DEU)
9790438,TAIZHOU KOUAN TK0609,16000,Container Ship,2019,Germany (DEU)
9790440,TAIZHOU KOUAN TK0610,16000,Container Ship,2019,Germany (DEU)
9790452,TAIZHOU KOUAN TK0611,16000,Container Ship,2019,Germany (DEU)
9714941,TAIZHOU SANFU SF130307,26000,Container Ship,2020,China Peoples's Republic (CHN)
9714953,TAIZHOU SANFU SF130308,26000,Container Ship,2020,China Peoples's Republic (CHN)
9714965,TAIZHOU SANFU SF130309,26000,Container Ship,2020,China Peoples's Republic (CHN)
9714977,TAIZHOU SANFU SF130310,26000,Container Ship,2020,China Peoples's Republic (CHN)
9714989,TAIZHOU SANFU SF130311,26000,Container Ship,2020,China Peoples's Republic (CHN)
9815903,TAKARAZUKA,499,Container Ship,2017,Japan (JPN)
9290787,TALASSA,66280,Container Ship,2005,Portugal (MAR) (PMD)
9611046,TALLAHASSEE,9743,Container Ship,2012,Singapore (SGP)
9728930,TALOS,148386,Container Ship,2016,Malta (MLT)
9760615,TAMANRASSET,18870,Container Ship,2017,Algeria (DZA)
9290945,TAMINA,66280,Container Ship,2004,Liberia (LBR)
9675834,TAMPA TRADER,9932,Container Ship,2016,Singapore (SGP)
9737462,TAMPA TRIUMPH,152426,Container Ship,2017,Panama (PAN)
9334105,TAN CANG GLORY,6474,Container Ship,2005,Vietnam (VNM)
9264245,TAN CANG VICTORY,5234,Container Ship,2003,Vietnam (VNM)
9431692,TANJA RICKMERS,40542,Container Ship,2009,Marshall Islands (MHL)
9714202,TANTO HEMAT,6659,Container Ship,2014,Indonesia (IDN)
9683506,TANTO KARUNIA II,6616,Container Ship,2013,Indonesia (IDN)
9852391,TANTO KASIH,6616,Container Ship,2018,Indonesia (IDN)
9888390,TANTO KAWAN,6673,Container Ship,2019,Indonesia (IDN)
9888405,TANTO KELUARGA,6743,Container Ship,2019,Indonesia (IDN)
9786592,TANTO LANCAR,6629,Container Ship,2015,Indonesia (IDN)
9796353,TANTO LANGGENG,6629,Container Ship,2016,Indonesia (IDN)
9787522,TANTO LUAS,6629,Container Ship,2015,Indonesia (IDN)
9810109,TANTO MANDIRI,6653,Container Ship,2016,Indonesia (IDN)
9683520,TANTO MANIS,6616,Container Ship,2013,Indonesia (IDN)
9810094,TANTO MITRA,6616,Container Ship,2016,Indonesia (IDN)
9259381,TANTO NUSANTARA,27227,Container Ship,2003,Indonesia (IDN)
9863883,TANTO SALAM,10461,Container Ship,2019,Indonesia (IDN)
9714197,TANTO SEHAT,6659,Container Ship,2014,Indonesia (IDN)
9863895,TANTO SEJAHTERA,10461,Container Ship,2019,Indonesia (IDN)
9816452,TANTO SELALU,8075,Container Ship,2017,Indonesia (IDN)
9816464,TANTO SIAP,8075,Container Ship,2017,Indonesia (IDN)
9816476,TANTO SUKSES,8075,Container Ship,2017,Indonesia (IDN)
9852389,TANTO TERIMA,6597,Container Ship,2018,Indonesia (IDN)
9670274,TASIK MAS,6640,Container Ship,2012,Indonesia (IDN)
9189342,TASMAN,66526,Container Ship,2000,Marshall Islands (MHL)
9351218,TASMAN STRAIT,18123,Container Ship,2008,Liberia (LBR)
9728942,TAURUS,149210,Container Ship,2016,Malta (MLT)
8997106,TAVANGAR,495,Container Ship,2004,Iran (IRN)
9525895,TAYMA,141077,Container Ship,2012,Malta (MLT)
9318242,TC SYMPHONY,10384,Container Ship,2005,Vietnam (VNM)
9282273,TCI ANAND,20815,Container Ship,2004,India (IND)
9346562,TCI VIJAY,9956,Container Ship,2006,India (IND)
9400186,TEAL HUNTER,42609,Container Ship,2010,Portugal (MAR) (PMD)
9300130,TEERA BHUM,21932,Container Ship,2005,Singapore (SGP)
9471238,TEJAS,40993,Container Ship,2011,Marshall Islands (MHL)
9672375,TELAGA MAS,6640,Container Ship,2012,Indonesia (IDN)
9316373,TELEMANN,32200,Container Ship,2006,Liberia (LBR)
9864241,TELLURIDE,153100,Container Ship,2021,Liberia (LBR)
9551076,TELUK BINTUNI,4365,Container Ship,2008,Indonesia (IDN)
9551088,TELUK FLAMINGGO,4365,Container Ship,2008,Indonesia (IDN)
9783875,TELUK MAS,4990,Container Ship,2016,Indonesia (IDN)
9447897,TEMPANOS,88586,Container Ship,2011,Liberia (LBR)
9223758,TENG YUN HE,20569,Container Ship,2000,China Peoples's Republic (CHN)
9099248,TENMA,499,Container Ship,2007,Japan (JPN)
9447859,TENO,88586,Container Ship,2011,Liberia (LBR)
9226504,TEOMAN A,25535,Container Ship,2001,Malta (MLT)
9290799,TESSA,66280,Container Ship,2005,Portugal (MAR) (PMD)
9295165,TEXAS TRADER,54271,Container Ship,2005,Malta (MLT)
9737503,TEXAS TRIUMPH,153014,Container Ship,2017,Panama (PAN)
9239886,TG ATHENA,27322,Container Ship,2002,Liberia (LBR)
9665633,THALASSA AVRA,148667,Container Ship,2014,Singapore (SGP)
9667186,THALASSA AXIA,148667,Container Ship,2014,Liberia (LBR)
9667174,THALASSA DOXA,148667,Container Ship,2014,Liberia (LBR)
9665621,THALASSA ELPIDA,148667,Container Ship,2014,Singapore (SGP)
9665592,THALASSA HELLAS,148667,Container Ship,2013,Singapore (SGP)
9667150,THALASSA MANA,148667,Container Ship,2014,Liberia (LBR)
9665645,THALASSA NIKI,148667,Container Ship,2014,Singapore (SGP)
9665607,THALASSA PATRIS,148667,Container Ship,2013,Singapore (SGP)
9665619,THALASSA PISTIS,148667,Container Ship,2014,Denmark (DIS) (DIS)
9667162,THALASSA TYHI,148667,Container Ship,2014,Liberia (LBR)
9300142,THANA BHUM,21932,Container Ship,2005,Singapore (SGP)
9230074,THE END,25713,Container Ship,2001,Palau (Republic of) (PLW)
9728954,THESEUS,148386,Container Ship,2016,Malta (MLT)
9372274,THETIS D,17488,Container Ship,2009,Cyprus (CYP)
9248667,THOM,28270,Container Ship,2003,Comoros (COM)
9253002,THORSTAR,27779,Container Ship,2003,Liberia (LBR)
9400564,TIAN AN HE,54005,Container Ship,2010,China Peoples's Republic (CHN)
9390616,TIAN BAO HE,54005,Container Ship,2009,China Peoples's Republic (CHN)
9300324,TIAN CHANG HE,66380,Container Ship,2005,China Peoples's Republic (CHN)
9437567,TIAN FU HE,54005,Container Ship,2010,China Peoples's Republic (CHN)
9437531,TIAN JIN HE,54005,Container Ship,2010,China Peoples's Republic (CHN)
9400576,TIAN KANG HE,54005,Container Ship,2010,China Peoples's Republic (CHN)
9400552,TIAN LI HE,54005,Container Ship,2010,China Peoples's Republic (CHN)
9400538,TIAN LONG HE,54005,Container Ship,2010,China Peoples's Republic (CHN)
9437555,TIAN QING HE,54005,Container Ship,2010,China Peoples's Republic (CHN)
9437543,TIAN SHENG HE,54005,Container Ship,2010,China Peoples's Republic (CHN)
9300312,TIAN SHUN HE,66380,Container Ship,2005,China Peoples's Republic (CHN)
9300300,TIAN XIANG HE,66380,Container Ship,2005,China Peoples's Republic (CHN)
9400526,TIAN XING HE,54005,Container Ship,2009,China Peoples's Republic (CHN)
9400540,TIAN XIU HE,54005,Container Ship,2010,China Peoples's Republic (CHN)
9400514,TIAN YUN HE,54005,Container Ship,2009,China Peoples's Republic (CHN)
9398462,TIANJIN,114044,Container Ship,2010,Liberia (LBR)
9282962,TIANJIN BRIDGE,54592,Container Ship,2004,Marshall Islands (MHL)
9307841,TIGER,25756,Container Ship,2005,Liberia (LBR)
9736107,TIHAMA,195636,Container Ship,2016,Malta (MLT)
9470894,TILLY RUSS,16137,Container Ship,2010,Marshall Islands (MHL)
9303742,TIM-S.,35581,Container Ship,2005,Liberia (LBR)
9277383,TINA,7519,Container Ship,2003,Netherlands (NLD)
9267156,TINA I,66332,Container Ship,2004,Cyprus (CYP)
9215842,TIO,74310,Container Ship,2001,Palau (Republic of) (PLW)
9612882,TIRUA,88586,Container Ship,2012,Liberia (LBR)
9728928,TITAN,149210,Container Ship,2016,Malta (MLT)
9709300,TITANIUM,5569,Container Ship,2013,Indonesia (IDN)
9347970,TOKATA,9948,Container Ship,2006,Lithuania (LTU)
9835408,TOKIWA,499,Container Ship,2017,Japan (JPN)
9193290,TOKYO EXPRESS,54465,Container Ship,2000,Germany (DEU)
9384875,TOKYO TOWER,17229,Container Ship,2007,United Kingdom (GBR)
9664263,TOKYO TRADER,9932,Container Ship,2014,Singapore (SGP)
9737474,TOKYO TRIUMPH,152426,Container Ship,2017,Singapore (SGP)
9737486,TOLEDO TRIUMPH,152426,Container Ship,2017,Panama (PAN)
9612870,TOLTEN,88586,Container Ship,2012,Liberia (LBR)
9656137,TOMMI RITSCHER,48338,Container Ship,2014,Portugal (MAR) (PMD)
9349629,TONGVA,42020,Container Ship,2008,Liberia (LBR)
9253727,TORONTO EXPRESS,55994,Container Ship,2003,Bermuda (BMU)
9675822,TORONTO TRADER,9932,Container Ship,2016,Singapore (SGP)
9447914,TORRENTE,88586,Container Ship,2011,Liberia (LBR)
9357523,TORRES STRAIT,18123,Container Ship,2008,Liberia (LBR)
9400198,TOUCAN HUNTER,42609,Container Ship,2010,Belgium (BEL)
9328900,TOUSKA,54851,Container Ship,2008,Iran (IRN)
9784661,TR ARAMIS,31370,Container Ship,2017,Marshall Islands (MHL)
9784647,TR ATHOS,31370,Container Ship,2017,Marshall Islands (MHL)
9784659,TR PORTHOS,31370,Container Ship,2017,Marshall Islands (MHL)
9437189,TRADER,15334,Container Ship,2008,"Hong Kong, China (HKG)"
9330549,TRF KAYA,28616,Container Ship,2007,Liberia (LBR)
9419785,TRF PARTICI,35998,Container Ship,2010,Liberia (LBR)
9419797,TRF PESCARA,35998,Container Ship,2010,Liberia (LBR)
9367970,TRIDENT,9549,Container Ship,2008,Bahamas (BHS)
9813814,TRIESTE TRADER,19122,Container Ship,2019,Malta (MLT)
9675808,TRINIDAD TRADER,9932,Container Ship,2015,Singapore (SGP)
9367944,TRINITY,9549,Container Ship,2007,Bahamas (BHS)
9728916,TRITON,148386,Container Ship,2016,Malta (MLT)
9342798,TRIUMPH,9549,Container Ship,2007,Bahamas (BHS)
9809928,TROPIC FREEDOM,3800,Container Ship,2018,St Vincent and Grenadines (VCT)
9809930,TROPIC GEM,3730,Container Ship,2018,St Vincent and Grenadines (VCT)
9809904,TROPIC HOPE,15215,Container Ship,2018,St Vincent and Grenadines (VCT)
9809916,TROPIC ISLAND,15215,Container Ship,2018,St Vincent and Grenadines (VCT)
9819947,TROPIC JEWEL,15215,Container Ship,2019,St Vincent and Grenadines (VCT)
9819959,TROPIC LISSETTE,15215,Container Ship,2019,St Vincent and Grenadines (VCT)
9326952,TROUPER,9962,Container Ship,2005,Portugal (MAR) (PMD)
9264738,TRUONG HAI STAR 3,6704,Container Ship,2003,Vietnam (VNM)
9784233,TS BANGKOK,17249,Container Ship,2017,Marshall Islands (MHL)
9348493,TS HONGKONG,15487,Container Ship,2006,Panama (PAN)
9810068,TS KAOHSIUNG,17249,Container Ship,2017,Marshall Islands (MHL)
9868182,TS KOBE,9775,Container Ship,2020,"Hong Kong, China (HKG)"
9810111,TS OSAKA,17249,Container Ship,2018,Marshall Islands (MHL)
9854844,TS PUSAN,17249,Container Ship,2019,"Hong Kong, China (HKG)"
9854832,TS QINGDAO,17249,Container Ship,2019,"Hong Kong, China (HKG)"
9846536,TS SHANGHAI,9587,Container Ship,2019,"Hong Kong, China (HKG)"
9868170,TS SHENZHEN,9775,Container Ship,2020,"Hong Kong, China (HKG)"
9464687,TS SINGAPORE,42110,Container Ship,2010,Marshall Islands (MHL)
9359727,TS TAICHUNG,27104,Container Ship,2007,Taiwan (TWN)
9348481,TS TAIPEI,15487,Container Ship,2006,Taiwan (TWN)
9784245,TS TOKYO,17249,Container Ship,2017,Marshall Islands (MHL)
9846524,TS YOKOHAMA,9587,Container Ship,2019,"Hong Kong, China (HKG)"
9320702,TSINGTAO EXPRESS,93750,Container Ship,2007,Germany (DEU)
9217022,TSS NEPTUNE,25369,Container Ship,2000,St.Kitts and Nevis (KNA)
9241918,TSS SHAMS,30051,Container Ship,2004,Panama (PAN)
9836684,TSUNEISHI CEBU SC326,19000,Container Ship,2020,Panama (PAN)
9871165,TSUNEISHI ZHOUSHAN SS-247,33700,Container Ship,2020,Panama (PAN)
9865855,TSUNEISHI ZHOUSHAN SS-257,9950,Container Ship,2020,Panama (PAN)
9865867,TSUNEISHI ZHOUSHAN SS-258,9950,Container Ship,2020,Panama (PAN)
9865879,TSUNEISHI ZHOUSHAN SS-259,9950,Container Ship,2020,Panama (PAN)
9865881,TSUNEISHI ZHOUSHAN SS-260,9950,Container Ship,2020,Panama (PAN)
9907380,TSUNEISHI ZHOUSHAN SS-277,9950,Container Ship,2021,Liberia (LBR)
9907392,TSUNEISHI ZHOUSHAN SS-278,9950,Container Ship,2021,Liberia (LBR)
9907407,TSUNEISHI ZHOUSHAN SS-279,9950,Container Ship,2021,Liberia (LBR)
9907419,TSUNEISHI ZHOUSHAN SS-280,9950,Container Ship,2021,Liberia (LBR)
9907421,TSUNEISHI ZHOUSHAN SS-281,9950,Container Ship,2022,Liberia (LBR)
9907249,TSUNEISHI ZHOUSHAN SS-284,9950,Container Ship,2021,Bahamas (BHS)
9907251,TSUNEISHI ZHOUSHAN SS-285,9950,Container Ship,2021,Bahamas (BHS)
9907263,TSUNEISHI ZHOUSHAN SS-286,9950,Container Ship,2021,Bahamas (BHS)
9303675,TSURUKABUTO,749,Container Ship,2004,Japan (JPN)
8971255,TSURUMI,499,Container Ship,2001,Japan (JPN)
9447873,TUBUL,88586,Container Ship,2011,Liberia (LBR)
9355472,TUCANA J,8246,Container Ship,2007,Antigua and Barbuda (ATG)
9569970,TUCAPEL,88586,Container Ship,2012,Liberia (LBR)
9607473,TUHAA PAE IV,2346,Passenger/Container Ship,2012,France (FRA)
9822865,TUKUMA ARCTICA,26169,Container Ship,2020,Denmark (DIS) (DIS)
9429235,TUNADAL,11746,Container Ship,2012,Malta (MLT)
9308182,TURKON EGYPT,32968,Container Ship,2007,Turkey (TUR)
9625906,TZINI,20239,Container Ship,2013,Malta (MLT)
9710220,UASC AL KHOR,94416,Container Ship,2015,Liberia (LBR)
9699115,UASC UMM QASR,94784,Container Ship,2014,Marshall Islands (MHL)
9699127,UASC ZAMZAM,94784,Container Ship,2014,Denmark (DIS) (DIS)
9690078,UBENA,24901,Container Ship,2016,Portugal (MAR) (PMD)
9797498,UDAYUN EXPRESS,2619,Container Ship,2019,Bangladesh (BGD)
9797503,UDDIPON EXPRESS,2619,Container Ship,2019,Bangladesh (BGD)
9690080,ULANGA,24901,Container Ship,2016,Portugal (MAR) (PMD)
9243306,ULSAN,40108,Container Ship,2002,"Hong Kong, China (HKG)"
9613020,ULSAN EXPRESS,143262,Container Ship,2014,Germany (DEU)
9674646,ULTIMA,9568,Container Ship,2013,Bahamas (BHS)
9248150,UMA,65918,Container Ship,2003,Comoros (COM)
9672387,UMBUL MAS,6640,Container Ship,2012,Indonesia (IDN)
9832846,UMIKAJI,1682,Container Ship,2018,Japan (JPN)
9732333,UMM QARN,153148,Container Ship,2016,Marshall Islands (MHL)
9525857,UMM SALAL,141077,Container Ship,2011,Malta (MLT)
9525871,UNAYZAH,141077,Container Ship,2012,Malta (MLT)
9308039,UNI FLORIDA,36483,Container Ship,2007,Panama (PAN)
9330496,UNI FORTUNA,36483,Container Ship,2007,Panama (PAN)
9202182,UNI-PERFECT,17887,Container Ship,2000,Panama (PAN)
9202170,UNI-PHOENIX,17887,Container Ship,2000,Panama (PAN)
9202209,UNI-POPULAR,17887,Container Ship,2000,Panama (PAN)
9202223,UNI-PREMIER,17887,Container Ship,2001,Panama (PAN)
9202235,UNI-PROBITY,17887,Container Ship,2001,Taiwan (TWN)
9202211,UNI-PROMOTE,17887,Container Ship,2001,Taiwan (TWN)
9202247,UNI-PROSPER,17887,Container Ship,2001,Taiwan (TWN)
9202194,UNI-PRUDENT,17887,Container Ship,2000,Panama (PAN)
9360520,UNISEA,9056,Container Ship,2010,Antigua and Barbuda (ATG)
9353747,UNISKY,9056,Container Ship,2009,Antigua and Barbuda (ATG)
9797424,UNNAYAN EXPRESS,2619,Container Ship,2019,Bangladesh (BGD)
9293234,URU BHUM,25217,Container Ship,2005,Thailand (THA)
9320685,UTE,53481,Container Ship,2007,Liberia (LBR)
9797486,UTTARAN EXPRESS,2619,Container Ship,2019,Bangladesh (BGD)
9778545,VAGA MAERSK,34882,Container Ship,2019,Denmark (DIS) (DIS)
9864215,VAIL,153100,Container Ship,2020,Liberia (LBR)
9333395,VALDIVIA,17360,Container Ship,2006,Portugal (MAR) (PMD)
9628180,VALENCE,95390,Container Ship,2013,Malta (MLT)
9344722,VALENTINA,17360,Container Ship,2007,Portugal (MAR) (PMD)
